sampleid,field_or_museum,date_captured,method_pcr_q_pcr_histology,bd_positive,bd_load_ze_if_q_pcr,bd_its_copies,standard_strain_if_q_pcr,locality,simplified_locality,regulation_0_unreg_1_upstream_dam_2_downstream_dam,river_system_watershed,county,boylii_clade,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,states,huc10,huc12,daylen_hr,capt_yr,capt_mon,noaa_clim_id,CLIMDIV,climdiv_name,pcpn_noaa,pdsi_noaa,phdi_noaa,pmdi_noaa,tmax_noaa,tmin_noaa,tmpc_noaa,spei12,spei24,areasqkm,areaacres,h12_name,hutype,humod,tohuc,NAME_HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,N_INDEX_CDLNLCD11_PCT_WS,N_INDEX2_CDLNLCD11_PCT_WS,N_INDEX_CDLNLCD11_PCT_HAZ,N_INDEX2_CDLNLCD11_PCT_HAZ,DASYMETRIC_POPULATION_DEN_RZ,DASYMETRIC_POPULATION_DEN_WS,MINET_DEN,AG_HYDRIC_PCT_WS,DAM_STORAGE_RATIO,PCT_FOREST_REMAIN,PCT_WETLANDS_REMAINING,PCT_IMPERVIOUSNESS2011_MEAN_WS,ROAD_2015_STRM_X_DENS_WS,DAM_DENSITY_PER_KM_STRM,DITCH_DRAINAGE_WS_PCT,ROADS_ALL_DENSITY_2014_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,NFHP15_HCI_LOCAL_WS,NRSA_AQUATIC_COND_MEAN,NRSA_AQUATIC_COND_OUTLET,STREAMLGTH_SUP_IMP_DIFF_PCTA,WBAREA_SUP_IMP_DIFF_PCTA,U_INDEX_CHG_2001_11_PCT_WS,U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,U_INDEX2_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,GAP_PROT_1_2_PCT_WS,AG_H2O_USE_05_WS,DOM_H2O_USE_MGD_2005_WS,IND_H2O_USE_MGD_WS,MEAN_WILDFIRE_RISK,HVH_WILDFIRE_RISK_PCT,elevation,elev_units,geomorph_name,comid
CAS1589,Museum,1897-06-22,histology,0,NA,NA,NA,"Albion River, 2 mi below Comptche",Albion,0,Albion,Mendocino,N. Coast,NA,NA,NA,NA,CA,1801010808,1.80101E+11,14.93686757,1897,6,401011897,401,NORTH COAST DRAINAGE,1.72,-0.64,1.02,-0.08,71.2,47,59.1,0.909103453,0.948845387,110.51,27308.14,Albion River,S,NM,1.80101E+11,Albion River,1,CA,94.77752348,94.73028336,23.95969929,23.94666754,0,9.12,0,0.959999999,0,87.72870792,1.207359141,0.17,1.6833,0,0.1,3.52,0.033393877,4.68,56.91738909,NA,-100,-100,0,0.05,0,0.01,0,0,0,0.080686,0.001292,3.43,46,50.52,meters,Coast Ranges,17694811
CAS159503,Museum,9/3/1948,histology,0,NA,NA,NA,"Santa Rosa Creek, 0.75 mi SE of Cambria",SantaRosa,0,Santa Rosa,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000604,1.806E+11,12.85838965,1948,9,404011948,404,CENTRAL COAST DRNG.,0.01,-0.13,1.69,1.44,81,48.9,65,-0.453070253,-1.03651166,59.38,14672.05,Perry Creek,S,NM,1.806E+11,Perry Creek,6,CA,92.85638499,92.85638499,26.49488443,26.49488443,2.42,7.22,0,0,0,32.53485878,9.09617613,0.427,3.8062,0,0,3.02,1.138309966,4.75,39.43549242,32.26666667,NA,NA,0.12,0.12,0.1,0.1,0.16,0,0,0.040661,0.001378,2.73,17,18.15,meters,Coast Ranges,17694871
CAS159504,Museum,9/3/1948,histology,0,NA,NA,NA,"Santa Rosa Creek, 0.75 mi SE of Cambria",SantaRosa,0,Santa Rosa,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000604,1.806E+11,12.85838965,1948,9,404011948,404,CENTRAL COAST DRNG.,0.01,-0.13,1.69,1.44,81,48.9,65,-0.453070253,-1.03651166,59.38,14672.05,Perry Creek,S,NM,1.806E+11,Perry Creek,6,CA,92.85638499,92.85638499,26.49488443,26.49488443,2.42,7.22,0,0,0,32.53485878,9.09617613,0.427,3.8062,0,0,3.02,1.138309966,4.75,39.43549242,32.26666667,NA,NA,0.12,0.12,0.1,0.1,0.16,0,0,0.040661,0.001378,2.73,17,18.15,meters,Coast Ranges,17694871
CAS162077,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,M,A,41,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162078,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,F,A,40.5,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162079,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,M,A,36,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162080,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,F,A,37.5,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162081,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,F,A,39,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162082,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,M,A,42,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS162083,Museum,12/21/1986,histology,1,NA,NA,NA,Del Puerto Creek in Frank Raines Park,DelPuerto,0,San Joaquin,Stanislaus,C. Coast,M,A,30,NA,CA,1804000203,1.804E+11,9.577654146,1986,12,405011986,405,SAN JOAQUIN DRNG.,0.95,-2.15,-2.15,-2.15,52.2,33.3,42.8,0.592911661,-0.14793168,94.46,23341.43,Upper Del Puerto Creek,S,NM,1.804E+11,Upper Del Puerto Creek,6,CA,99.11014567,99.09680739,23.8641019,23.85076362,0.43,0.14,0,0,0,59.64504029,15.25899464,0.058,1.5455,0,0,0.81,0.007621879,4.9,63.06490436,68.46666667,NA,NA,0,0,0,0,0.02,0,0,0.00192,0,3.94,62,336.85,meters,Coast Ranges,17694871
CAS173684,Museum,7/23/1989,histology,0,NA,NA,NA,"Capell Ck, west of Lake Berryessa",Cappell,2,Putah,Napa,N. Coast,M,A,NA,NA,CA,1802016204,1.80202E+11,14.43331118,1989,7,402011989,402,SACRAMENTO DRNG.,0.01,0.44,-1.2,-0.16,87.5,53.8,70.6,-0.945185065,-1.127621055,111.49,27550.87,Capell Creek,S,RS,1.80202E+11,Capell Creek,6,CA,91.19047619,91.1291364,18.99031477,18.97336562,12.78,14.08,0,0.06,0.022220945,45.38995973,12.90973872,0.708,1.3541,0.013347571,0.3,1.55,0.321226796,4.66,48.88009473,NA,NA,NA,0.04,0.05,0,0,0.07,0,0,0.130785,0.003276,3.6,54,173.81,meters,Coast Ranges,17694871
CAS173685,Museum,8/27/1989,histology,1,NA,NA,NA,Copeland Creek,Copeland,0,Russian,Sonoma,N. Coast,U,J,33,NA,CA,1801011007,1.80101E+11,13.25421412,1989,8,401011989,401,NORTH COAST DRAINAGE,0.36,0.57,-0.83,0.34,79.7,50.7,65.2,-0.843943298,-1.296518087,160.71,39712.63,Upper Laguna De Santa Rosa,S,NM,1.80101E+11,Upper Laguna De Santa Rosa,6,CA,51.65038866,51.6128671,15.84977935,15.82289823,533.76,551.43,0,3.359999998,0,9.379437171,6.529874823,12.83,2.4952,0,0,4.4,2.687551802,4.06,25.69295946,22.43333333,-100,-100,1.46,1.48,0.18,0.19,2.4,0.840200006,0.213365,6.602963,0.072539,3.78,42,230.72,meters,Coast Ranges,17694871
CAS173732,Museum,10/8/1988,histology,0,NA,NA,NA,"Eticuera Creek, Berryessa-Knoxville Rd, 4.2 mi N of Lake Berryessa",Eticuera,2,Putah,Napa,N. Coast,U,J,22,NA,CA,1802016201,1.80202E+11,11.50465424,1988,10,402011988,402,SACRAMENTO DRNG.,0.11,-2.46,-2.46,-2.46,77.9,45,61.5,-0.824486732,-1.450064778,114.19,28217.84,Lower Eticuera Creek,S,RS,1.80202E+11,Lower Eticuera Creek,6,CA,95.73842589,95.73290878,20.64187645,20.63635934,0,0.09,0,0,0,12.13131774,1.280391311,0.07,0.3941,0,0,0.4,0.104036949,4.94,57.8873471,NA,NA,NA,0,0,0,0,0.01,0,0,9.07E-04,0,3.57,30,199,meters,Coast Ranges,17694855
CAS175017,Museum,5/12/1990,histology,0,NA,NA,NA,"Clear Creek, ca 2 mi SE of Hernandez",Clear,2,San Benito,San Benito,C. Coast,F,A,46,NA,CA,1806000205,1.806E+11,13.98800521,1990,5,404011990,404,CENTRAL COAST DRNG.,1.74,-3.42,-3.42,-3.1,71.8,46,58.9,-0.369964778,-1.043222189,141,34842.56,Clear Creek-San Benito River,S,NM,1.806E+11,Clear Creek-San Benito River,6,CA,96.19446944,94.3430785,22.88423861,22.28370125,0.82,0.22,0.0071,0.19,0,81.15386889,13.27160494,0.421,3.3328,0,0,2.85,0.070839157,4.89,45.29863549,47.7,100,NA,0,0,0,0,0.15,1.784700035,0,0.002772,0,3.64,56,808.74,meters,Coast Ranges,17694855
CAS17812,Museum,5/16/1909,histology,0,NA,NA,NA,Redwood Peak California Contra Costa Side,Redwood,2,San Leandro Creek,Contra Costa,C. Coast,NA,NA,NA,NA,CA,1805000408,1.805E+11,14.21153419,1909,5,404011909,404,CENTRAL COAST DRNG.,0,1.82,1.82,0.59,68.1,42.3,55.2,0.975030124,0.170218512,117.58,29055.4,San Leandro Creek,S,"OT,UA",1.805E+11,San Leandro Creek,6,CA,70.95231171,70.95231171,16.56653477,16.56653477,315.15,432.22,0,0.02,0.656052107,69.25581043,32.93150173,7.019,2.7892,0.012367054,0,3.6,1.079128432,4.22,35.46729855,19.93333333,-100,-100,0.02,0.02,0.01,0.01,2.51,0,0,4.149709,0.002585,3.32,36,472.28,meters,Coast Ranges,17694855
CAS178883,Museum,5/19/1991,histology,0,NA,NA,NA,"Poor Man's Creek, esast end of PoorMan's Valley",MFEeltrib,0,Eel,Mendocino,N. Coast,NA,A,NA,NA,CA,1801010405,1.80101E+11,14.46402134,1991,5,401011991,401,NORTH COAST DRAINAGE,1.94,1.08,-0.87,0.73,62.5,39.4,51,-1.368289113,-1.584812164,79.92,19749.3,Williams Creek,S,NM,1.80101E+11,Williams Creek,78,CA,95.94153285,95.81991397,19.15610009,19.07839914,0.47,0.22,0,0.08,0,55.77828704,8.036951501,0.089,1.3638,0,0,2.1,0,4.65,66.53563464,61.93333333,-100,NA,0,0,0,0,0,31.7618008,0,0.001462,0,3.87,59,579.54,meters,Coast Ranges,17694855
CAS178885,Museum,6/23/1991,histology,0,NA,NA,NA,Middle Fork Eel 6 mi east of Covelo,MF Eel,0,Eel,Mendocino,N. Coast,NA,A,NA,NA,CA,1801010405,1.80101E+11,14.99557696,1991,6,401011991,401,NORTH COAST DRAINAGE,0.63,1.03,-0.71,0.87,71.5,44.2,57.8,-1.278356791,-1.553635001,73.1,18063.14,Silver Creek-Middle Fork Eel River,S,NM,1.80101E+11,Silver Creek-Middle Fork Eel River,78,CA,94.81045542,94.44232403,19.75228081,19.38414942,0,0.41,0,0.28,0,53.66325852,9.686323714,0.104,0.6293,0,0,1.41,0.004924835,4.77,66.58580813,67.73333333,-100,NA,0,0,0,0,0,1.519899963,0,0.002338,0,4.07,68,415.31,meters,Coast Ranges,17694811
CAS17921,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17922,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17923,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17930,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17931,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17932,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17984,Museum,3/12/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,11.75468456,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694855
CAS17985,Museum,3/19/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.04921424,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694811
CAS17986,Museum,3/21/1957,histology,0,NA,NA,NA,Pepperwood Creek,Pepperwood,0,Gualala,Sonoma,N. Coast,NA,NA,NA,NA,CA,1801010901,1.80101E+11,12.13344627,1957,3,401011957,401,NORTH COAST DRAINAGE,9.6,0.92,-0.68,0.74,51.1,37.4,44.3,-0.681112587,0.674906492,73.85,18247.75,House Creek,S,NM,1.80101E+11,House Creek,1,CA,98.60821664,98.56312383,22.4501237,22.4452488,0,0.18,0,0,0.004698067,56.39664599,7.054780675,0.039,1.5166,0.014905351,0,1.72,0,4.86,61.63904774,53.86666667,-100,-100,0,0,0,0,0.15,0,0,0.001,2.89E-04,4.19,77,172.84,meters,Coast Ranges,17694811
CAS181273,Museum,4/11/1960,histology,0,NA,NA,NA,Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),SantaCruz,2,Santa Ynez,Santa Barbara,S. Coast,NA,A,NA,NA,CA,1806001003,1.806E+11,12.91680736,1960,4,406011960,406,SOUTH COAST DRNG.,1.78,-3.35,-3.35,-3.22,70,44.3,57.2,-1.02908802,-1.254196167,55.42,13695.51,Upper Santa Cruz Creek,S,RS,1.806E+11,Upper Santa Cruz Creek,8,CA,99.74664631,99.63296196,23.25656933,23.24357683,0,0,0,0,0,27.01144353,10.01900624,0.005,0.6316,0,0,0.5,0,4.98,45.90106774,76.56666667,NA,NA,0,0,0,0,0,13.45380019,0,0,0,1.97,13,592.02,meters,Coast Ranges,17694811
CAS181274,Museum,4/11/1960,histology,0,NA,NA,NA,Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),SantaCruz,2,Santa Ynez,Santa Barbara,S. Coast,NA,A,NA,NA,CA,1806001003,1.806E+11,12.91680736,1960,4,406011960,406,SOUTH COAST DRNG.,1.78,-3.35,-3.35,-3.22,70,44.3,57.2,-1.02908802,-1.254196167,55.42,13695.51,Upper Santa Cruz Creek,S,RS,1.806E+11,Upper Santa Cruz Creek,8,CA,99.74664631,99.63296196,23.25656933,23.24357683,0,0,0,0,0,27.01144353,10.01900624,0.005,0.6316,0,0,0.5,0,4.98,45.90106774,76.56666667,NA,NA,0,0,0,0,0,13.45380019,0,0,0,1.97,13,592.02,meters,Coast Ranges,17694811
CAS185330,Museum,7/4/1992,histology,0,NA,NA,NA,"Beaver Ck, MNF",MFEeltrib,0,Eel,Mendocino,N. Coast,NA,A,NA,NA,CA,1801010402,1.80101E+11,14.9264414,1992,7,401011992,401,NORTH COAST DRAINAGE,0.3,-1.91,-1.91,-1.66,81,53.5,67.3,-1.312947631,-1.907365918,45.32,11198.64,Beaver Creek,S,NM,1.80101E+11,Beaver Creek,78,CA,97.64731576,97.64731576,26.25476493,26.25476493,0,0.05,0,0,0,79.98926706,16.04113111,0.047,1.0589,0,0,1.1,0,4.81,73.57261185,66.53333333,-100,-100,0,0,0,0,0,32.55070114,0,1.40E-04,0,3.81,58,750.12,meters,Coast Ranges,17694811
CAS186226,Museum,8/29/1992,histology,0,NA,NA,NA,"Buck Rock Creek, MNF",MFEeltrib,0,Eel,Mendocino,N. Coast,NA,A,NA,NA,CA,1801010402,1.80101E+11,13.19968967,1992,8,401011992,401,NORTH COAST DRAINAGE,0.03,-2.04,-2.04,-2.04,84.6,53,68.8,-1.39460361,-1.943281889,45.32,11198.64,Beaver Creek,S,NM,1.80101E+11,Beaver Creek,78,CA,97.64731576,97.64731576,26.25476493,26.25476493,0,0.05,0,0,0,79.98926706,16.04113111,0.047,1.0589,0,0,1.1,0,4.81,73.57261185,66.53333333,-100,-100,0,0,0,0,0,32.55070114,0,1.40E-04,0,3.81,58,868.7,meters,Coast Ranges,17694811
CAS186582,Museum,10/26/1992,histology,0,NA,NA,NA,"Sulphur Creek, 2.5. mi US of confl with Smith Ck",Sulphur,0,Alameda,Santa Clara,C. Coast,NA,A,NA,NA,CA,1805000401,1.805E+11,10.84638549,1992,10,404011992,404,CENTRAL COAST DRNG.,1.41,-2.07,-2.07,-1.68,77.1,50.3,63.7,-1.134515524,-1.173809528,53.28,13164.82,Smith Creek,S,NM,1.805E+11,Smith Creek,6,CA,97.71287647,97.71287647,23.05028631,23.05028631,0,1.31,0,0,0,69.29791772,52.36656596,0.088,2.2522,0,0.1,1.07,0,5,83.96327918,84.9,NA,NA,0,0,0,0,0.04,0,0,0.005526,3.20E-05,3.82,63,919.62,meters,Coast Ranges,17694811
CAS188213,Museum,2/25/1939,histology,0,NA,NA,NA,Stevens Creek,NA,1,Stevens Creek,Santa Clara,C. Coast,NA,J/A,NA,NA,CA,1805000304,1.805E+11,11.17758285,1939,2,404011939,404,CENTRAL COAST DRNG.,2.34,-1.71,-1.71,-1.71,56.1,33.6,44.8,-0.808830619,0.375086784,54.38,13437.65,Stevens Creek,S,"OT,TF,UA,AD",1.805E+11,Stevens Creek,1,CA,81.24575836,80.89484051,13.32991244,13.28687534,241.21,252.64,0.0184,0,0.335539908,82.60155459,28.96832747,5.514,3.8623,0.019550342,0.2,5.79,1.885355801,4.46,54.78393483,21.63333333,-100,NA,0,0.29,0,0.03,1.76,0,0,1.096027,0.001189,4.17,66,122.56,meters,Northern Coastline SubProvince,17694811
CAS188214,Museum,5/12/1950,histology,0,NA,NA,NA,Almaden Creek,Almaden,1,Guadalupe,Santa Clara,C. Coast,NA,A,NA,NA,CA,1805000301,1.805E+11,14.0554967,1950,5,404011950,404,CENTRAL COAST DRNG.,0.31,0.12,-1.1,-0.78,71.8,44.3,58,-0.408390373,-0.484735876,128.31,31705.02,San Felipe Creek,S,RS,1.805E+11,San Felipe Creek,6,CA,95.38204722,95.37433193,25.20445523,25.19673994,1.42,0.86,0,0.28,0,56.59770287,63.82714516,0.334,1.582,0,0.8,1.31,0.258812967,4.95,58.8228256,NA,-100,-100,0,0.01,0,0.01,0.06,0,0,0.008503,9.60E-05,3.85,60,663.96,meters,Coast Ranges,17694811
CAS188215,Museum,5/17/1950,histology,0,NA,NA,NA,Smith Creek nr fire station,Smith,0,Alameda,Santa Clara,C. Coast,NA,NA,NA,NA,CA,1805000301,1.805E+11,14.19941241,1950,5,404011950,404,CENTRAL COAST DRNG.,0.31,0.12,-1.1,-0.78,71.8,44.3,58,-0.408390373,-0.484735876,128.31,31705.02,San Felipe Creek,S,RS,1.805E+11,San Felipe Creek,6,CA,95.38204722,95.37433193,25.20445523,25.19673994,1.42,0.86,0,0.28,0,56.59770287,63.82714516,0.334,1.582,0,0.8,1.31,0.258812967,4.95,58.8228256,NA,-100,-100,0,0.01,0,0.01,0.06,0,0,0.008503,9.60E-05,3.85,60,663.96,meters,Coast Ranges,17694811
